listing_id,number_of_reviews,reviews_per_month,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
430453,48,1.46,2013-04-22,2015-09-11,97.0,9.0,9.0,10.0,10.0,10.0,9.0
1633986,32,1.8,2014-07-22,2016-01-02,96.0,10.0,9.0,10.0,10.0,10.0,9.0
9507115,1,1.0,2015-12-25,2015-12-25,80.0,8.0,10.0,10.0,10.0,8.0,8.0
8926060,2,1.33,2015-11-21,2015-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1520449,7,0.25,2013-10-02,2015-10-02,91.0,9.0,9.0,10.0,10.0,10.0,9.0
7697170,15,3.06,2015-08-11,2015-12-19,97.0,10.0,10.0,10.0,10.0,10.0,9.0
1511620,8,0.29,2013-09-15,2015-09-13,93.0,10.0,8.0,10.0,10.0,10.0,9.0
9411935,2,1.28,2015-11-19,2015-12-16,80.0,9.0,8.0,8.0,9.0,9.0,9.0
1355094,67,2.26,2013-07-31,2016-01-02,91.0,9.0,9.0,10.0,10.0,10.0,9.0
6305798,1,0.13,2015-05-25,2015-05-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4009295,44,2.72,2014-09-06,2015-09-07,94.0,10.0,10.0,10.0,10.0,10.0,9.0
10334184,0,,,,,,,,,,
1159111,31,0.99,2013-06-07,2015-12-01,92.0,10.0,10.0,10.0,10.0,9.0,9.0
9368573,0,,,,,,,,,,
3773417,4,0.24,2014-08-13,2014-09-30,95.0,9.0,10.0,10.0,10.0,10.0,9.0
9327585,10,5.45,2015-11-11,2015-12-19,90.0,8.0,10.0,9.0,9.0,10.0,9.0
6492056,0,,,,,,,,,,
7073650,9,1.54,2015-07-14,2015-10-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9727857,3,3.0,2015-12-21,2015-12-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0
446276,30,0.69,2012-06-12,2015-11-29,99.0,10.0,10.0,10.0,10.0,10.0,9.0
208670,78,1.65,2012-02-13,2015-11-09,91.0,9.0,9.0,9.0,9.0,10.0,9.0
8868833,4,1.82,2015-10-31,2015-11-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7180032,0,,,,,,,,,,
9137259,0,,,,,,,,,,
9252998,0,,,,,,,,,,
7975026,1,0.22,2015-08-23,2015-08-23,80.0,10.0,6.0,10.0,10.0,10.0,10.0
6278216,9,1.15,2015-05-16,2015-10-19,84.0,9.0,8.0,9.0,9.0,9.0,8.0
6425652,5,0.87,2015-07-17,2015-09-29,84.0,9.0,8.0,10.0,9.0,8.0,8.0
7228435,0,,,,,,,,,,
9149612,0,,,,,,,,,,
8251213,12,3.4,2015-09-21,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5548982,73,7.66,2015-03-25,2015-12-31,91.0,9.0,9.0,10.0,9.0,10.0,9.0
9546633,0,,,,,,,,,,
3272374,20,1.06,2014-06-16,2015-01-18,89.0,10.0,8.0,10.0,10.0,10.0,9.0
7335567,16,3.14,2015-08-05,2015-12-08,93.0,10.0,10.0,10.0,10.0,10.0,9.0
9563458,0,,,,,,,,,,
7875887,8,1.79,2015-08-24,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3394837,7,0.9,2015-05-17,2015-10-13,97.0,9.0,9.0,9.0,10.0,9.0,10.0
4464795,6,0.51,2015-01-19,2015-08-31,100.0,9.0,10.0,10.0,10.0,10.0,9.0
6927016,50,8.38,2015-07-10,2015-12-21,94.0,10.0,10.0,10.0,10.0,10.0,9.0
699596,136,3.41,2012-09-26,2015-09-07,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6387576,38,4.91,2015-05-18,2015-12-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0
8828781,0,,,,,,,,,,
1198884,63,2.0,2013-06-04,2015-09-11,93.0,9.0,9.0,9.0,9.0,10.0,9.0
9546508,1,0.81,2015-11-29,2015-11-29,80.0,8.0,10.0,10.0,10.0,10.0,10.0
2386589,46,2.05,2014-03-03,2015-12-29,95.0,9.0,9.0,10.0,10.0,10.0,9.0
9924107,2,2.0,2015-12-30,2016-01-02,100.0,9.0,10.0,10.0,10.0,10.0,9.0
3386862,77,4.44,2014-08-03,2015-09-28,91.0,9.0,9.0,10.0,10.0,10.0,9.0
9280767,0,,,,,,,,,,
1520533,10,0.36,2013-09-20,2015-10-20,90.0,8.0,7.0,9.0,9.0,10.0,8.0
9651755,2,2.0,2015-12-08,2015-12-14,100.0,10.0,10.0,9.0,10.0,10.0,10.0
82763,12,0.3,2012-09-04,2015-09-22,92.0,9.0,8.0,9.0,10.0,10.0,8.0
9880665,0,,,,,,,,,,
1762354,24,0.89,2013-10-14,2015-12-10,96.0,10.0,10.0,10.0,10.0,10.0,9.0
2836237,12,1.05,2015-01-27,2015-05-18,92.0,10.0,9.0,9.0,9.0,10.0,9.0
5204475,0,,,,,,,,,,
8741711,4,1.54,2015-10-19,2015-11-25,100.0,9.0,10.0,10.0,9.0,10.0,10.0
3819831,5,0.31,2014-09-03,2015-12-17,92.0,9.0,9.0,9.0,9.0,9.0,9.0
8267620,0,,,,,,,,,,
7087957,29,5.12,2015-07-19,2015-12-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1520549,4,0.16,2013-12-23,2015-10-01,80.0,10.0,8.0,10.0,10.0,10.0,9.0
9094872,0,,,,,,,,,,
9414303,1,0.81,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
26116,110,1.71,2010-09-21,2015-12-26,97.0,10.0,10.0,10.0,10.0,10.0,9.0
7874053,1,0.26,2015-09-13,2015-09-13,,,,,,,
6452801,18,2.47,2015-05-31,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8340841,8,2.53,2015-10-02,2015-11-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9635943,0,,,,,,,,,,
8046691,2,0.57,2015-09-21,2015-09-23,90.0,9.0,9.0,10.0,10.0,10.0,10.0
9078843,0,,,,,,,,,,
8799909,0,,,,,,,,,,
387079,41,0.99,2012-08-05,2015-12-08,94.0,10.0,10.0,10.0,10.0,10.0,9.0
8292326,0,,,,,,,,,,
10339144,0,,,,,,,,,,
5563136,10,0.99,2015-03-08,2015-05-25,94.0,10.0,9.0,9.0,9.0,10.0,9.0
6079216,2,0.29,2015-06-12,2015-08-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8955477,2,0.92,2015-11-01,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6424859,24,3.2,2015-05-25,2015-09-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7651702,7,1.39,2015-08-07,2015-09-29,86.0,10.0,10.0,10.0,10.0,9.0,8.0
6210952,2,0.29,2015-06-15,2015-08-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9281758,2,2.0,2015-12-30,2016-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2875975,1,0.23,2015-08-30,2015-08-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7275027,0,,,,,,,,,,
4318709,14,1.49,2015-03-29,2015-11-10,92.0,9.0,9.0,10.0,10.0,10.0,10.0
6939106,45,6.96,2015-06-25,2015-12-20,98.0,10.0,10.0,10.0,10.0,10.0,9.0
2727938,15,0.72,2014-04-21,2015-07-05,97.0,10.0,9.0,10.0,10.0,10.0,9.0
7695195,3,0.65,2015-08-20,2015-09-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6445741,2,0.37,2015-07-27,2015-07-30,100.0,10.0,10.0,10.0,8.0,10.0,10.0
7381005,2,0.5,2015-09-08,2015-09-29,100.0,9.0,10.0,10.0,10.0,10.0,9.0
8724134,0,,,,,,,,,,
4023177,33,4.52,2015-05-31,2015-09-24,96.0,10.0,9.0,10.0,10.0,10.0,9.0
1589681,9,2.73,2015-09-28,2015-11-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8524349,4,1.22,2015-09-29,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9429399,2,1.71,2015-12-01,2015-12-07,90.0,10.0,10.0,10.0,10.0,10.0,10.0
7089415,3,0.49,2015-07-06,2016-01-02,100.0,10.0,9.0,10.0,10.0,10.0,10.0
8033438,18,4.82,2015-09-15,2015-12-18,92.0,10.0,9.0,10.0,9.0,10.0,10.0
6836330,6,0.99,2015-07-07,2016-01-03,93.0,10.0,9.0,10.0,10.0,9.0,10.0
975179,168,4.93,2013-03-18,2016-01-01,95.0,10.0,10.0,10.0,10.0,9.0,9.0
1956094,82,3.35,2013-12-31,2015-12-30,94.0,10.0,10.0,10.0,10.0,10.0,9.0
9619737,0,,,,,,,,,,
9463729,0,,,,,,,,,,
8866331,0,,,,,,,,,,
5457260,10,1.06,2015-03-29,2015-09-07,100.0,10.0,9.0,10.0,10.0,10.0,10.0
8594406,1,0.32,2015-10-04,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8484705,0,,,,,,,,,,
7714585,10,2.36,2015-08-31,2015-11-29,96.0,10.0,10.0,10.0,9.0,9.0,10.0
218741,115,2.66,2012-06-18,2015-10-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0
8551871,4,2.73,2015-11-22,2015-12-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0
8567933,9,3.1,2015-10-10,2015-12-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7934963,18,5.63,2015-10-01,2015-12-21,91.0,9.0,9.0,10.0,10.0,10.0,9.0
6481764,12,1.9,2015-06-30,2015-09-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8426827,3,0.9,2015-09-27,2015-10-19,93.0,10.0,10.0,10.0,10.0,9.0,9.0
7771531,13,3.45,2015-09-14,2015-12-29,94.0,9.0,10.0,10.0,10.0,10.0,10.0
37234,0,,,,,,,,,,
2060441,10,0.53,2014-06-23,2015-09-15,88.0,9.0,10.0,10.0,10.0,9.0,9.0
2158992,4,0.79,2015-08-07,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8608414,0,,,,,,,,,,
5619397,0,,,,,,,,,,
4144767,5,0.67,2015-05-27,2015-09-15,84.0,9.0,9.0,8.0,9.0,8.0,8.0
1301535,89,4.54,2014-05-27,2015-10-19,95.0,9.0,10.0,10.0,10.0,9.0,10.0
3882930,17,1.06,2014-09-11,2015-10-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9186481,0,,,,,,,,,,
5364244,32,3.12,2015-03-03,2015-12-25,98.0,10.0,10.0,10.0,10.0,9.0,10.0
4127196,4,0.67,2015-07-09,2015-08-25,90.0,10.0,10.0,10.0,10.0,10.0,10.0
30712,64,0.95,2010-06-22,2015-11-09,81.0,8.0,7.0,9.0,9.0,9.0,8.0
5632713,16,3.1,2015-08-03,2015-12-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2396734,23,1.06,2014-03-26,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4616634,72,6.33,2015-01-29,2015-12-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1175308,2,0.07,2013-08-06,2013-08-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3157738,10,0.52,2014-06-09,2015-09-07,88.0,9.0,9.0,9.0,10.0,10.0,9.0
8866927,5,4.29,2015-12-01,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3657819,55,3.13,2014-07-27,2015-11-23,97.0,9.0,10.0,10.0,10.0,10.0,9.0
8212190,7,1.88,2015-09-15,2015-12-27,97.0,10.0,8.0,10.0,10.0,10.0,10.0
9030406,0,,,,,,,,,,
6884820,13,2.39,2015-07-26,2015-11-29,86.0,9.0,8.0,9.0,9.0,9.0,8.0
6821407,38,5.56,2015-06-14,2015-11-29,95.0,10.0,10.0,10.0,10.0,10.0,10.0
9563749,2,1.62,2015-11-29,2015-12-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6474341,11,1.63,2015-06-16,2015-11-28,96.0,10.0,9.0,10.0,9.0,9.0,9.0
7038750,3,0.56,2015-07-27,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7824929,6,1.35,2015-08-25,2015-10-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2277640,86,4.22,2014-05-04,2015-12-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0
5620306,2,0.65,2015-10-04,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9693971,0,,,,,,,,,,
4739190,19,1.48,2014-12-15,2015-09-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0
5219336,11,1.42,2015-05-17,2015-10-16,94.0,10.0,10.0,9.0,10.0,8.0,9.0
2298775,23,1.1,2014-04-16,2015-11-21,94.0,10.0,9.0,10.0,10.0,9.0,10.0
7455706,4,2.67,2015-11-21,2015-12-10,85.0,9.0,9.0,10.0,10.0,10.0,9.0
1142039,20,1.34,2014-10-13,2015-11-17,95.0,9.0,9.0,10.0,10.0,9.0,9.0
3563218,29,1.62,2014-07-17,2015-10-24,92.0,10.0,9.0,10.0,10.0,9.0,9.0
7789264,9,2.16,2015-09-02,2015-12-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0
6935953,1,0.2,2015-08-10,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3441402,106,5.78,2014-07-04,2015-12-24,95.0,10.0,10.0,10.0,10.0,9.0,10.0
921571,7,0.23,2013-06-19,2015-09-08,91.0,10.0,9.0,10.0,9.0,9.0,10.0
5205984,4,0.62,2015-06-25,2015-10-06,100.0,10.0,9.0,10.0,10.0,10.0,10.0
5352741,2,0.3,2015-06-17,2015-06-18,100.0,9.0,10.0,10.0,9.0,9.0,10.0
1461971,6,0.29,2014-04-22,2015-08-25,93.0,9.0,10.0,10.0,10.0,8.0,10.0
6690388,16,2.53,2015-06-29,2015-12-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1190571,9,0.31,2013-08-04,2015-09-12,89.0,9.0,8.0,9.0,10.0,9.0,9.0
231097,106,2.05,2011-10-03,2015-11-18,98.0,10.0,10.0,10.0,10.0,9.0,10.0
149489,0,,,,,,,,,,
3703121,12,0.75,2014-09-14,2015-12-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3004007,23,1.16,2014-05-21,2015-11-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0
3870937,37,2.22,2014-08-22,2015-10-12,97.0,10.0,10.0,10.0,10.0,10.0,10.0
3242247,26,1.38,2014-06-17,2015-09-14,95.0,10.0,10.0,10.0,10.0,10.0,9.0
6350606,3,0.46,2015-06-22,2015-09-03,100.0,9.0,10.0,10.0,10.0,10.0,10.0
8131762,0,,,,,,,,,,
9345786,0,,,,,,,,,,
6741526,12,2.08,2015-07-16,2015-12-19,95.0,10.0,9.0,10.0,10.0,10.0,10.0
6101613,6,2.14,2015-10-13,2015-12-21,90.0,10.0,9.0,10.0,10.0,9.0,10.0
1190224,14,0.5,2013-09-10,2015-10-19,94.0,10.0,9.0,10.0,10.0,9.0,9.0
8704931,5,2.34,2015-11-02,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9591718,0,,,,,,,,,,
9432497,5,3.49,2015-11-23,2015-12-28,88.0,10.0,10.0,10.0,10.0,9.0,9.0
7931111,7,2.21,2015-10-02,2015-11-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5031357,2,0.25,2015-05-10,2015-08-22,80.0,10.0,10.0,10.0,10.0,10.0,9.0
6603376,32,4.4,2015-06-01,2016-01-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0
3861673,175,10.61,2014-08-28,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0
461234,146,3.36,2012-06-10,2015-12-14,96.0,10.0,10.0,10.0,10.0,10.0,10.0
3510818,19,1.1,2014-08-06,2015-11-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6245498,24,3.12,2015-05-19,2015-11-22,92.0,10.0,10.0,10.0,10.0,10.0,10.0
6557018,13,2.69,2015-08-13,2015-11-20,92.0,10.0,10.0,10.0,9.0,9.0,9.0
170469,0,,,,,,,,,,
7873789,22,5.55,2015-09-08,2015-12-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6691873,39,5.49,2015-06-06,2015-12-20,95.0,9.0,10.0,10.0,10.0,10.0,10.0
7638689,4,0.9,2015-08-24,2015-09-21,95.0,9.0,10.0,10.0,10.0,10.0,10.0
5968862,1,0.16,2015-06-27,2015-06-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0
260613,18,0.38,2012-03-02,2015-12-15,98.0,10.0,10.0,10.0,10.0,10.0,9.0
4718820,7,0.57,2015-01-04,2015-10-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6897639,0,,,,,,,,,,
1023693,119,4.04,2013-08-05,2015-12-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4438871,13,1.4,2015-04-02,2015-11-29,94.0,10.0,10.0,10.0,10.0,9.0,9.0
4438160,5,0.4,2014-12-29,2015-12-01,96.0,9.0,9.0,10.0,10.0,10.0,10.0
7870538,5,1.34,2015-09-15,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6153532,30,4.37,2015-06-13,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0
488268,85,1.93,2012-05-27,2015-12-01,94.0,9.0,9.0,10.0,10.0,10.0,10.0
6375415,18,2.54,2015-06-06,2015-11-25,97.0,10.0,10.0,10.0,10.0,10.0,9.0
4429898,24,1.79,2014-11-28,2015-12-01,94.0,9.0,10.0,10.0,10.0,9.0,9.0
5991139,8,1.33,2015-07-08,2015-10-25,95.0,9.0,10.0,10.0,10.0,9.0,10.0
6130287,9,1.32,2015-06-15,2015-10-04,100.0,10.0,10.0,10.0,10.0,9.0,9.0
1623894,82,3.78,2014-03-25,2015-12-28,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6453383,38,5.11,2015-05-27,2015-12-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0
25002,404,5.82,2010-04-23,2015-12-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0
5183164,34,3.09,2015-02-09,2015-12-31,96.0,10.0,10.0,10.0,10.0,10.0,9.0
10235136,0,,,,,,,,,,
2352218,47,2.22,2014-04-11,2015-08-25,96.0,10.0,10.0,10.0,10.0,9.0,10.0
5695344,4,0.47,2015-04-27,2015-11-23,90.0,10.0,10.0,10.0,10.0,9.0,10.0
5403847,26,3.31,2015-05-14,2015-12-08,98.0,10.0,10.0,10.0,10.0,9.0,10.0
1187735,30,0.98,2013-07-04,2015-11-09,97.0,10.0,10.0,10.0,10.0,9.0,9.0
8976178,5,3.06,2015-11-17,2015-11-29,96.0,10.0,9.0,10.0,10.0,10.0,10.0
8717068,1,0.7,2015-11-23,2015-11-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9717757,0,,,,,,,,,,
3308825,20,1.07,2014-06-23,2015-07-28,99.0,10.0,10.0,10.0,10.0,10.0,9.0
8921924,2,2.0,2015-12-07,2015-12-23,100.0,10.0,10.0,10.0,10.0,8.0,10.0
2260626,86,3.71,2014-02-09,2015-12-01,88.0,9.0,9.0,9.0,10.0,9.0,9.0
7635496,4,0.76,2015-08-01,2015-08-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0
8086294,3,0.72,2015-09-02,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1097766,10,1.69,2015-07-12,2015-11-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0
4950847,0,,,,,,,,,,
670056,15,0.38,2012-10-01,2015-09-20,85.0,9.0,9.0,10.0,10.0,9.0,9.0
7069080,4,0.67,2015-07-11,2015-08-28,95.0,10.0,10.0,10.0,10.0,10.0,9.0
4701146,19,1.47,2014-12-14,2015-08-28,92.0,9.0,10.0,10.0,10.0,9.0,10.0
670021,11,0.27,2012-09-09,2015-09-17,76.0,8.0,7.0,9.0,9.0,8.0,7.0
6813623,10,1.53,2015-06-23,2015-09-30,100.0,10.0,10.0,10.0,10.0,9.0,10.0
3208667,42,2.47,2014-08-13,2015-09-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0
10332096,0,,,,,,,,,,
4951079,1,0.16,2015-06-27,2015-06-27,80.0,10.0,6.0,8.0,6.0,6.0,8.0
9233533,3,1.8,2015-11-16,2015-11-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6782993,24,3.6,2015-06-19,2015-12-19,93.0,10.0,10.0,10.0,10.0,9.0,9.0
8340819,2,0.53,2015-09-14,2015-11-29,100.0,10.0,9.0,9.0,9.0,9.0,10.0
4024844,41,3.88,2015-02-22,2015-12-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0
5397134,23,2.4,2015-03-23,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8061699,1,0.26,2015-09-12,2015-09-12,80.0,10.0,10.0,10.0,10.0,6.0,10.0
2934389,11,0.6,2014-07-08,2015-09-06,95.0,10.0,10.0,10.0,10.0,9.0,9.0
9316009,0,,,,,,,,,,
6652199,6,0.88,2015-06-15,2015-09-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7948034,0,,,,,,,,,,
4291,35,1.14,2013-07-01,2015-10-18,92.0,10.0,9.0,10.0,9.0,9.0,9.0
7018009,7,1.29,2015-07-26,2015-10-03,94.0,9.0,9.0,10.0,10.0,9.0,9.0
7661577,18,4.0,2015-08-23,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7418814,12,2.21,2015-07-26,2015-11-28,98.0,10.0,10.0,10.0,10.0,9.0,9.0
4825073,1,0.08,2014-12-22,2014-12-22,100.0,10.0,10.0,10.0,10.0,8.0,10.0
9961388,0,,,,,,,,,,
8923774,4,2.55,2015-11-19,2015-12-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7405128,0,,,,,,,,,,
8953255,1,0.59,2015-11-15,2015-11-15,100.0,10.0,10.0,10.0,10.0,10.0,8.0
9410302,0,,,,,,,,,,
8559462,1,0.64,2015-11-19,2015-11-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9901852,0,,,,,,,,,,
1145941,103,3.34,2013-06-25,2015-12-20,93.0,9.0,9.0,10.0,10.0,9.0,9.0
7802149,1,0.38,2015-10-19,2015-10-19,80.0,10.0,10.0,6.0,8.0,10.0,10.0
3561108,23,1.35,2014-08-11,2015-12-07,91.0,10.0,9.0,10.0,10.0,10.0,9.0
5310503,18,1.71,2015-02-24,2015-11-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4820795,16,1.45,2015-02-08,2015-12-12,99.0,10.0,10.0,10.0,10.0,10.0,9.0
4664312,3,0.25,2015-01-12,2015-10-04,87.0,10.0,8.0,9.0,10.0,9.0,9.0
2804399,28,1.41,2014-05-19,2015-10-21,90.0,9.0,9.0,10.0,9.0,9.0,9.0
9733835,0,,,,,,,,,,
9888395,0,,,,,,,,,,
7201336,14,2.36,2015-07-11,2015-12-29,87.0,9.0,9.0,9.0,9.0,9.0,9.0
4180905,29,1.88,2014-09-29,2015-11-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6603061,29,4.94,2015-07-13,2015-11-27,92.0,9.0,10.0,9.0,10.0,10.0,9.0
8606766,0,,,,,,,,,,
5163047,5,0.67,2015-05-25,2015-11-15,92.0,10.0,9.0,10.0,10.0,10.0,10.0
8578023,9,3.18,2015-10-12,2015-12-20,93.0,10.0,10.0,10.0,10.0,10.0,10.0
9939038,0,,,,,,,,,,
9061048,1,0.53,2015-11-09,2015-11-09,80.0,10.0,10.0,10.0,10.0,10.0,10.0
7603457,10,2.11,2015-08-16,2015-11-15,98.0,10.0,10.0,10.0,10.0,10.0,9.0
5639238,2,0.23,2015-04-20,2015-04-23,40.0,9.0,3.0,9.0,9.0,10.0,5.0
5362889,54,5.59,2015-03-21,2015-12-23,96.0,10.0,9.0,10.0,10.0,10.0,10.0
7203408,15,2.66,2015-07-20,2015-10-04,96.0,10.0,10.0,10.0,10.0,10.0,10.0
7885859,0,,,,,,,,,,
10141859,0,,,,,,,,,,
7762347,0,,,,,,,,,,
544433,219,5.1,2012-06-25,2016-01-01,97.0,10.0,10.0,10.0,10.0,10.0,10.0
9410128,0,,,,,,,,,,
6276224,3,0.76,2015-09-09,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5252515,7,0.91,2015-05-19,2015-09-21,94.0,9.0,7.0,10.0,10.0,10.0,10.0
1622794,100,3.69,2013-10-14,2015-11-21,98.0,10.0,10.0,10.0,10.0,10.0,9.0
9171373,0,,,,,,,,,,
8423118,4,1.3,2015-10-05,2015-12-01,100.0,9.0,10.0,10.0,10.0,10.0,10.0
6248083,12,2.08,2015-07-16,2015-10-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7932696,17,3.75,2015-08-22,2015-12-10,94.0,9.0,9.0,10.0,10.0,10.0,9.0
3215404,23,1.21,2014-06-15,2015-10-18,91.0,10.0,9.0,10.0,10.0,9.0,9.0
9522082,1,1.0,2016-01-02,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3040278,156,7.96,2014-05-27,2015-11-23,97.0,10.0,9.0,10.0,10.0,10.0,10.0
9939740,0,,,,,,,,,,
1071843,135,4.15,2013-05-05,2016-01-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0
4973204,27,2.69,2015-03-10,2015-09-13,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6584984,0,,,,,,,,,,
9118240,1,1.0,2015-12-26,2015-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6971260,13,2.03,2015-06-27,2015-09-29,88.0,9.0,9.0,9.0,9.0,9.0,9.0
3738724,0,,,,,,,,,,
945833,3,0.1,2013-06-24,2015-08-23,100.0,10.0,9.0,10.0,10.0,10.0,10.0
5261239,52,4.83,2015-02-16,2016-01-02,81.0,9.0,7.0,10.0,9.0,10.0,8.0
4596493,0,,,,,,,,,,
4310055,0,,,,,,,,,,
3720429,7,0.43,2014-09-02,2015-09-16,91.0,10.0,10.0,10.0,10.0,10.0,9.0
6956301,5,0.82,2015-07-05,2015-08-16,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6750430,14,2.05,2015-06-14,2015-10-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8373664,4,1.13,2015-09-21,2015-10-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6783394,51,8.18,2015-07-02,2016-01-01,91.0,10.0,10.0,9.0,10.0,9.0,9.0
9332620,0,,,,,,,,,,
6727846,7,1.07,2015-06-22,2015-10-22,100.0,9.0,10.0,10.0,10.0,10.0,9.0
1321090,180,6.12,2013-08-06,2015-12-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0
10170744,0,,,,,,,,,,
8503720,15,4.5,2015-09-27,2015-12-15,90.0,10.0,9.0,9.0,10.0,10.0,10.0
6780670,6,0.88,2015-06-14,2015-08-24,93.0,10.0,9.0,10.0,10.0,9.0,9.0
9370738,0,,,,,,,,,,
1060467,62,1.98,2013-06-10,2015-10-18,91.0,9.0,10.0,9.0,9.0,9.0,9.0
9516743,0,,,,,,,,,,
6240501,40,4.98,2015-05-09,2015-12-26,89.0,10.0,9.0,10.0,10.0,9.0,9.0
8150145,7,1.91,2015-09-17,2015-12-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0
8967776,9,3.75,2015-10-25,2015-12-13,93.0,10.0,10.0,10.0,10.0,10.0,10.0
10000273,0,,,,,,,,,,
9679301,2,2.0,2015-12-25,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8690491,10,3.26,2015-10-05,2015-12-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0
